,type-subtype,hour,lon_bin,lat_bin,count
5700,Accident-Unclassified,06:00,-87.65,41.88,5
5738,Accident-Unclassified,06:00,-87.61,41.68,5
5631,Accident-Unclassified,06:00,-87.76,41.96,4
5634,Accident-Unclassified,06:00,-87.75,41.81,4
5837,Accident-Unclassified,07:00,-87.64,41.8,9
5828,Accident-Unclassified,07:00,-87.65,41.85,8
5841,Accident-Unclassified,07:00,-87.64,41.84,8
5823,Accident-Unclassified,07:00,-87.66,41.89,7
5838,Accident-Unclassified,07:00,-87.64,41.81,7
5846,Accident-Unclassified,07:00,-87.63,41.72,7
5789,Accident-Unclassified,07:00,-87.72,41.94,6
5851,Accident-Unclassified,07:00,-87.63,41.77,6
5831,Accident-Unclassified,07:00,-87.65,41.88,5
5840,Accident-Unclassified,07:00,-87.64,41.83,5
5945,Accident-Unclassified,08:00,-87.65,41.87,7
5957,Accident-Unclassified,08:00,-87.64,41.84,7
5953,Accident-Unclassified,08:00,-87.64,41.8,6
5968,Accident-Unclassified,08:00,-87.63,41.76,6
5974,Accident-Unclassified,08:00,-87.63,41.91,6
5909,Accident-Unclassified,08:00,-87.71,41.82,5
5942,Accident-Unclassified,08:00,-87.65,41.84,5
5954,Accident-Unclassified,08:00,-87.64,41.81,5
5973,Accident-Unclassified,08:00,-87.63,41.9,5
5905,Accident-Unclassified,08:00,-87.72,41.87,4
6077,Accident-Unclassified,09:00,-87.64,41.81,9
6074,Accident-Unclassified,09:00,-87.64,41.78,7
6080,Accident-Unclassified,09:00,-87.64,41.84,7
6063,Accident-Unclassified,09:00,-87.66,41.89,6
6068,Accident-Unclassified,09:00,-87.65,41.86,6
6088,Accident-Unclassified,09:00,-87.63,41.75,6
6090,Accident-Unclassified,09:00,-87.63,41.77,5
6076,Accident-Unclassified,09:00,-87.64,41.8,4
6079,Accident-Unclassified,09:00,-87.64,41.83,4
6082,Accident-Unclassified,09:00,-87.64,41.89,4
6218,Accident-Unclassified,10:00,-87.64,41.83,13
6216,Accident-Unclassified,10:00,-87.64,41.81,10
6219,Accident-Unclassified,10:00,-87.64,41.84,10
6163,Accident-Unclassified,10:00,-87.72,41.94,9
6125,Accident-Unclassified,10:00,-87.81,41.98,8
6229,Accident-Unclassified,10:00,-87.63,41.76,8
6243,Accident-Unclassified,10:00,-87.61,41.68,8
6130,Accident-Unclassified,10:00,-87.8,41.98,7
6206,Accident-Unclassified,10:00,-87.65,41.87,7
6207,Accident-Unclassified,10:00,-87.65,41.88,7
6402,Accident-Unclassified,11:00,-87.65,41.85,17
6419,Accident-Unclassified,11:00,-87.64,41.83,17
6417,Accident-Unclassified,11:00,-87.64,41.81,15
6384,Accident-Unclassified,11:00,-87.67,41.91,13
6404,Accident-Unclassified,11:00,-87.65,41.87,13
6416,Accident-Unclassified,11:00,-87.64,41.8,13
6420,Accident-Unclassified,11:00,-87.64,41.84,13
6403,Accident-Unclassified,11:00,-87.65,41.86,11
6418,Accident-Unclassified,11:00,-87.64,41.82,11
6338,Accident-Unclassified,11:00,-87.72,41.94,10
6744,Accident-Unclassified,12:00,-87.64,41.84,25
6571,Accident-Unclassified,12:00,-87.74,41.95,22
6602,Accident-Unclassified,12:00,-87.72,41.94,22
6535,Accident-Unclassified,12:00,-87.76,41.96,21
6498,Accident-Unclassified,12:00,-87.8,41.98,20
6695,Accident-Unclassified,12:00,-87.67,41.91,20
6724,Accident-Unclassified,12:00,-87.65,41.85,19
6519,Accident-Unclassified,12:00,-87.77,41.87,18
6557,Accident-Unclassified,12:00,-87.75,41.96,16
6529,Accident-Unclassified,12:00,-87.76,41.87,14
6905,Accident-Unclassified,13:00,-87.75,41.96,27
7038,Accident-Unclassified,13:00,-87.67,41.91,26
7093,Accident-Unclassified,13:00,-87.64,41.84,23
7073,Accident-Unclassified,13:00,-87.65,41.87,21
6975,Accident-Unclassified,13:00,-87.71,41.93,20
6922,Accident-Unclassified,13:00,-87.74,41.95,19
6892,Accident-Unclassified,13:00,-87.75,41.81,18
6915,Accident-Unclassified,13:00,-87.74,41.87,18
7052,Accident-Unclassified,13:00,-87.66,41.87,18
7072,Accident-Unclassified,13:00,-87.65,41.86,18
7306,Accident-Unclassified,14:00,-87.71,41.93,25
7385,Accident-Unclassified,14:00,-87.66,41.89,22
7366,Accident-Unclassified,14:00,-87.67,41.91,20
7229,Accident-Unclassified,14:00,-87.76,41.96,19
7320,Accident-Unclassified,14:00,-87.7,41.93,19
7417,Accident-Unclassified,14:00,-87.64,41.83,19
7400,Accident-Unclassified,14:00,-87.65,41.87,16
7414,Accident-Unclassified,14:00,-87.64,41.8,16
7336,Accident-Unclassified,14:00,-87.69,41.92,15
7272,Accident-Unclassified,14:00,-87.73,41.87,14
7530,Accident-Unclassified,15:00,-87.78,41.97,19
7616,Accident-Unclassified,15:00,-87.7,41.93,19
7588,Accident-Unclassified,15:00,-87.72,41.94,17
7668,Accident-Unclassified,15:00,-87.67,41.91,17
7682,Accident-Unclassified,15:00,-87.66,41.89,16
7702,Accident-Unclassified,15:00,-87.65,41.87,16
7667,Accident-Unclassified,15:00,-87.67,41.9,14
7756,Accident-Unclassified,15:00,-87.62,41.86,14
7703,Accident-Unclassified,15:00,-87.65,41.88,13
7720,Accident-Unclassified,15:00,-87.64,41.83,13
7982,Accident-Unclassified,16:00,-87.66,41.89,26
7999,Accident-Unclassified,16:00,-87.65,41.86,24
8018,Accident-Unclassified,16:00,-87.64,41.84,19
7998,Accident-Unclassified,16:00,-87.65,41.85,18
7960,Accident-Unclassified,16:00,-87.67,41.9,16
8001,Accident-Unclassified,16:00,-87.65,41.88,15
7857,Accident-Unclassified,16:00,-87.75,41.97,14
7961,Accident-Unclassified,16:00,-87.67,41.91,14
8065,Accident-Unclassified,16:00,-87.6,41.66,12
7817,Accident-Unclassified,16:00,-87.79,41.98,11
8293,Accident-Unclassified,17:00,-87.66,41.89,30
8310,Accident-Unclassified,17:00,-87.65,41.86,25
8275,Accident-Unclassified,17:00,-87.67,41.9,23
8139,Accident-Unclassified,17:00,-87.76,41.96,21
8154,Accident-Unclassified,17:00,-87.75,41.96,21
8311,Accident-Unclassified,17:00,-87.65,41.87,20
8312,Accident-Unclassified,17:00,-87.65,41.88,19
8371,Accident-Unclassified,17:00,-87.62,41.89,19
8276,Accident-Unclassified,17:00,-87.67,41.91,18
8309,Accident-Unclassified,17:00,-87.65,41.85,18
8618,Accident-Unclassified,18:00,-87.66,41.89,30
8637,Accident-Unclassified,18:00,-87.65,41.87,29
8635,Accident-Unclassified,18:00,-87.65,41.85,24
8638,Accident-Unclassified,18:00,-87.65,41.88,24
8517,Accident-Unclassified,18:00,-87.72,41.94,21
8636,Accident-Unclassified,18:00,-87.65,41.86,21
8598,Accident-Unclassified,18:00,-87.67,41.9,18
8657,Accident-Unclassified,18:00,-87.64,41.84,18
8700,Accident-Unclassified,18:00,-87.62,41.89,18
8475,Accident-Unclassified,18:00,-87.75,41.97,17
8990,Accident-Unclassified,19:00,-87.66,41.89,38
9008,Accident-Unclassified,19:00,-87.65,41.87,31
8969,Accident-Unclassified,19:00,-87.67,41.9,28
9021,Accident-Unclassified,19:00,-87.64,41.78,25
8986,Accident-Unclassified,19:00,-87.66,41.84,23
9022,Accident-Unclassified,19:00,-87.64,41.79,22
8820,Accident-Unclassified,19:00,-87.75,41.96,21
8966,Accident-Unclassified,19:00,-87.67,41.87,21
9007,Accident-Unclassified,19:00,-87.65,41.86,21
8821,Accident-Unclassified,19:00,-87.75,41.97,20
9399,Accident-Unclassified,20:00,-87.66,41.89,53
9420,Accident-Unclassified,20:00,-87.65,41.86,38
9376,Accident-Unclassified,20:00,-87.67,41.9,34
9419,Accident-Unclassified,20:00,-87.65,41.85,34
9421,Accident-Unclassified,20:00,-87.65,41.87,32
9422,Accident-Unclassified,20:00,-87.65,41.88,29
9487,Accident-Unclassified,20:00,-87.62,41.87,29
9374,Accident-Unclassified,20:00,-87.67,41.87,28
9213,Accident-Unclassified,20:00,-87.75,41.96,27
9423,Accident-Unclassified,20:00,-87.65,41.89,27
9787,Accident-Unclassified,21:00,-87.67,41.9,103
9831,Accident-Unclassified,21:00,-87.65,41.86,52
9809,Accident-Unclassified,21:00,-87.66,41.89,49
9832,Accident-Unclassified,21:00,-87.65,41.87,46
9833,Accident-Unclassified,21:00,-87.65,41.88,41
9807,Accident-Unclassified,21:00,-87.66,41.87,38
9830,Accident-Unclassified,21:00,-87.65,41.85,32
9855,Accident-Unclassified,21:00,-87.64,41.84,28
9851,Accident-Unclassified,21:00,-87.64,41.8,27
9899,Accident-Unclassified,21:00,-87.62,41.89,26
10236,Accident-Unclassified,22:00,-87.66,41.89,48
10259,Accident-Unclassified,22:00,-87.65,41.87,45
10260,Accident-Unclassified,22:00,-87.65,41.88,42
10258,Accident-Unclassified,22:00,-87.65,41.86,40
10325,Accident-Unclassified,22:00,-87.62,41.89,39
10234,Accident-Unclassified,22:00,-87.66,41.87,35
10261,Accident-Unclassified,22:00,-87.65,41.89,33
10212,Accident-Unclassified,22:00,-87.67,41.9,31
10271,Accident-Unclassified,22:00,-87.64,41.78,30
10049,Accident-Unclassified,22:00,-87.75,41.96,29
10662,Accident-Unclassified,23:00,-87.65,41.87,36
10645,Accident-Unclassified,23:00,-87.66,41.89,33
10663,Accident-Unclassified,23:00,-87.65,41.88,33
10661,Accident-Unclassified,23:00,-87.65,41.86,30
10660,Accident-Unclassified,23:00,-87.65,41.85,27
10460,Accident-Unclassified,23:00,-87.75,41.97,26
10725,Accident-Unclassified,23:00,-87.62,41.87,25
10676,Accident-Unclassified,23:00,-87.64,41.79,22
10620,Accident-Unclassified,23:00,-87.67,41.9,21
10675,Accident-Unclassified,23:00,-87.64,41.78,20
11172,Hazard-On Road,00:00,-87.65,41.88,78
11142,Hazard-On Road,00:00,-87.66,41.89,73
11169,Hazard-On Road,00:00,-87.65,41.85,65
11054,Hazard-On Road,00:00,-87.69,41.92,64
11114,Hazard-On Road,00:00,-87.67,41.91,60
11170,Hazard-On Road,00:00,-87.65,41.86,60
11151,Hazard-On Road,00:00,-87.66,41.98,58
11253,Hazard-On Road,00:00,-87.62,41.88,57
11254,Hazard-On Road,00:00,-87.62,41.89,55
11171,Hazard-On Road,00:00,-87.65,41.87,54
11666,Hazard-On Road,01:00,-87.66,41.89,68
11694,Hazard-On Road,01:00,-87.65,41.88,58
11691,Hazard-On Road,01:00,-87.65,41.85,51
11692,Hazard-On Road,01:00,-87.65,41.86,47
11717,Hazard-On Road,01:00,-87.64,41.84,47
11636,Hazard-On Road,01:00,-87.67,41.9,46
11637,Hazard-On Road,01:00,-87.67,41.91,45
11693,Hazard-On Road,01:00,-87.65,41.87,44
11463,Hazard-On Road,01:00,-87.74,41.95,43
11748,Hazard-On Road,01:00,-87.63,41.89,43
12166,Hazard-On Road,02:00,-87.66,41.89,77
12137,Hazard-On Road,02:00,-87.67,41.91,61
12191,Hazard-On Road,02:00,-87.65,41.86,61
12193,Hazard-On Road,02:00,-87.65,41.88,56
12213,Hazard-On Road,02:00,-87.64,41.8,56
12133,Hazard-On Road,02:00,-87.67,41.87,51
12217,Hazard-On Road,02:00,-87.64,41.84,49
12192,Hazard-On Road,02:00,-87.65,41.87,44
12083,Hazard-On Road,02:00,-87.69,41.92,40
12222,Hazard-On Road,02:00,-87.64,41.89,40
12605,Hazard-On Road,03:00,-87.67,41.87,84
12660,Hazard-On Road,03:00,-87.65,41.87,80
12635,Hazard-On Road,03:00,-87.66,41.89,60
12675,Hazard-On Road,03:00,-87.64,41.8,49
12661,Hazard-On Road,03:00,-87.65,41.88,48
12609,Hazard-On Road,03:00,-87.67,41.91,43
12678,Hazard-On Road,03:00,-87.64,41.83,40
12552,Hazard-On Road,03:00,-87.69,41.92,39
12658,Hazard-On Road,03:00,-87.65,41.85,39
12411,Hazard-On Road,03:00,-87.76,41.96,35
13086,Hazard-On Road,04:00,-87.65,41.88,92
13085,Hazard-On Road,04:00,-87.65,41.87,57
13063,Hazard-On Road,04:00,-87.66,41.89,55
13033,Hazard-On Road,04:00,-87.67,41.87,43
13084,Hazard-On Road,04:00,-87.65,41.86,43
12881,Hazard-On Road,04:00,-87.75,41.96,41
13037,Hazard-On Road,04:00,-87.67,41.91,36
13083,Hazard-On Road,04:00,-87.65,41.85,35
13036,Hazard-On Road,04:00,-87.67,41.9,34
13112,Hazard-On Road,04:00,-87.64,41.87,30
13472,Hazard-On Road,05:00,-87.65,41.88,70
13470,Hazard-On Road,05:00,-87.65,41.86,66
13471,Hazard-On Road,05:00,-87.65,41.87,48
13488,Hazard-On Road,05:00,-87.64,41.8,37
13429,Hazard-On Road,05:00,-87.67,41.87,35
13453,Hazard-On Road,05:00,-87.66,41.89,33
13492,Hazard-On Road,05:00,-87.64,41.84,33
13432,Hazard-On Road,05:00,-87.67,41.91,31
13309,Hazard-On Road,05:00,-87.74,41.95,30
13469,Hazard-On Road,05:00,-87.65,41.85,28
13781,Hazard-On Road,06:00,-87.67,41.87,101
13838,Hazard-On Road,06:00,-87.64,41.8,53
13782,Hazard-On Road,06:00,-87.67,41.88,47
13803,Hazard-On Road,06:00,-87.66,41.89,45
13823,Hazard-On Road,06:00,-87.65,41.88,40
13668,Hazard-On Road,06:00,-87.74,41.87,34
13822,Hazard-On Road,06:00,-87.65,41.87,31
13821,Hazard-On Road,06:00,-87.65,41.86,30
13842,Hazard-On Road,06:00,-87.64,41.84,28
13836,Hazard-On Road,06:00,-87.64,41.78,25
14112,Hazard-On Road,07:00,-87.67,41.87,115
14006,Hazard-On Road,07:00,-87.74,41.87,67
14163,Hazard-On Road,07:00,-87.64,41.8,52
14113,Hazard-On Road,07:00,-87.67,41.88,51
14150,Hazard-On Road,07:00,-87.65,41.86,46
14152,Hazard-On Road,07:00,-87.65,41.88,24
14129,Hazard-On Road,07:00,-87.66,41.89,22
14221,Hazard-On Road,07:00,-87.6,41.69,20
14149,Hazard-On Road,07:00,-87.65,41.85,19
14166,Hazard-On Road,07:00,-87.64,41.83,19
14381,Hazard-On Road,08:00,-87.67,41.87,62
14304,Hazard-On Road,08:00,-87.74,41.87,37
14382,Hazard-On Road,08:00,-87.67,41.88,28
14398,Hazard-On Road,08:00,-87.66,41.89,26
14426,Hazard-On Road,08:00,-87.64,41.8,25
14277,Hazard-On Road,08:00,-87.76,41.96,22
14411,Hazard-On Road,08:00,-87.65,41.85,22
14414,Hazard-On Road,08:00,-87.65,41.88,22
14445,Hazard-On Road,08:00,-87.63,41.77,21
14413,Hazard-On Road,08:00,-87.65,41.87,20
14536,Hazard-On Road,09:00,-87.76,41.96,82
14667,Hazard-On Road,09:00,-87.66,41.89,51
14691,Hazard-On Road,09:00,-87.64,41.8,33
14694,Hazard-On Road,09:00,-87.64,41.83,30
14679,Hazard-On Road,09:00,-87.65,41.87,29
14695,Hazard-On Road,09:00,-87.64,41.84,28
14551,Hazard-On Road,09:00,-87.75,41.96,27
14677,Hazard-On Road,09:00,-87.65,41.85,26
14565,Hazard-On Road,09:00,-87.74,41.95,24
14693,Hazard-On Road,09:00,-87.64,41.82,23
15029,Hazard-On Road,10:00,-87.65,41.86,55
15097,Hazard-On Road,10:00,-87.61,41.68,53
15079,Hazard-On Road,10:00,-87.63,41.9,51
15111,Hazard-On Road,10:00,-87.6,41.69,44
15031,Hazard-On Road,10:00,-87.65,41.88,43
15030,Hazard-On Road,10:00,-87.65,41.87,42
15049,Hazard-On Road,10:00,-87.64,41.84,41
14842,Hazard-On Road,10:00,-87.76,41.96,39
15048,Hazard-On Road,10:00,-87.64,41.83,39
14994,Hazard-On Road,10:00,-87.67,41.87,37
15180,Hazard-On Road,11:00,-87.81,41.97,91
15454,Hazard-On Road,11:00,-87.67,41.87,85
15509,Hazard-On Road,11:00,-87.65,41.87,58
15508,Hazard-On Road,11:00,-87.65,41.86,56
15529,Hazard-On Road,11:00,-87.64,41.84,55
15525,Hazard-On Road,11:00,-87.64,41.8,54
15507,Hazard-On Road,11:00,-87.65,41.85,52
15407,Hazard-On Road,11:00,-87.69,41.92,49
15402,Hazard-On Road,11:00,-87.69,41.87,48
15257,Hazard-On Road,11:00,-87.75,41.81,45
16067,Hazard-On Road,12:00,-87.65,41.85,94
16133,Hazard-On Road,12:00,-87.63,41.91,78
16069,Hazard-On Road,12:00,-87.65,41.87,76
16098,Hazard-On Road,12:00,-87.64,41.84,76
16156,Hazard-On Road,12:00,-87.62,41.89,75
15863,Hazard-On Road,12:00,-87.72,41.93,74
16011,Hazard-On Road,12:00,-87.67,41.91,74
16068,Hazard-On Road,12:00,-87.65,41.86,74
15940,Hazard-On Road,12:00,-87.69,41.85,70
15794,Hazard-On Road,12:00,-87.75,41.96,69
16469,Hazard-On Road,13:00,-87.71,41.93,139
16369,Hazard-On Road,13:00,-87.75,41.96,104
16346,Hazard-On Road,13:00,-87.76,41.96,96
16681,Hazard-On Road,13:00,-87.64,41.84,89
16652,Hazard-On Road,13:00,-87.65,41.85,88
16653,Hazard-On Road,13:00,-87.65,41.86,86
16591,Hazard-On Road,13:00,-87.67,41.91,83
16441,Hazard-On Road,13:00,-87.72,41.93,81
16553,Hazard-On Road,13:00,-87.68,41.87,78
16654,Hazard-On Road,13:00,-87.65,41.87,77
16949,Hazard-On Road,14:00,-87.75,41.96,106
17212,Hazard-On Road,14:00,-87.66,41.98,102
17130,Hazard-On Road,14:00,-87.68,41.87,99
17293,Hazard-On Road,14:00,-87.63,41.88,98
17235,Hazard-On Road,14:00,-87.65,41.87,90
17319,Hazard-On Road,14:00,-87.62,41.88,87
17165,Hazard-On Road,14:00,-87.67,41.87,85
17261,Hazard-On Road,14:00,-87.64,41.84,84
17257,Hazard-On Road,14:00,-87.64,41.8,83
17236,Hazard-On Road,14:00,-87.65,41.88,82
17851,Hazard-On Road,15:00,-87.64,41.84,99
17823,Hazard-On Road,15:00,-87.65,41.87,95
17822,Hazard-On Road,15:00,-87.65,41.86,91
17722,Hazard-On Road,15:00,-87.68,41.87,89
17801,Hazard-On Road,15:00,-87.66,41.98,87
17542,Hazard-On Road,15:00,-87.75,41.96,83
17640,Hazard-On Road,15:00,-87.71,41.94,75
17847,Hazard-On Road,15:00,-87.64,41.8,75
17761,Hazard-On Road,15:00,-87.67,41.91,73
17883,Hazard-On Road,15:00,-87.63,41.89,73
18411,Hazard-On Road,16:00,-87.65,41.85,96
18412,Hazard-On Road,16:00,-87.65,41.86,90
18391,Hazard-On Road,16:00,-87.66,41.98,85
18414,Hazard-On Road,16:00,-87.65,41.88,85
18128,Hazard-On Road,16:00,-87.75,41.96,84
18439,Hazard-On Road,16:00,-87.64,41.84,82
18382,Hazard-On Road,16:00,-87.66,41.89,81
18352,Hazard-On Road,16:00,-87.67,41.91,73
18435,Hazard-On Road,16:00,-87.64,41.8,73
18470,Hazard-On Road,16:00,-87.63,41.88,73
18990,Hazard-On Road,17:00,-87.65,41.88,103
18988,Hazard-On Road,17:00,-87.65,41.86,99
18927,Hazard-On Road,17:00,-87.67,41.91,95
19073,Hazard-On Road,17:00,-87.62,41.88,95
18710,Hazard-On Road,17:00,-87.75,41.96,94
18987,Hazard-On Road,17:00,-87.65,41.85,89
18923,Hazard-On Road,17:00,-87.67,41.87,86
18958,Hazard-On Road,17:00,-87.66,41.89,80
18967,Hazard-On Road,17:00,-87.66,41.98,73
18890,Hazard-On Road,17:00,-87.68,41.87,72
19579,Hazard-On Road,18:00,-87.65,41.86,100
19557,Hazard-On Road,18:00,-87.66,41.98,96
19515,Hazard-On Road,18:00,-87.67,41.87,92
19295,Hazard-On Road,18:00,-87.75,41.96,89
19480,Hazard-On Road,18:00,-87.68,41.87,89
19578,Hazard-On Road,18:00,-87.65,41.85,87
19548,Hazard-On Road,18:00,-87.66,41.89,85
19581,Hazard-On Road,18:00,-87.65,41.88,83
19660,Hazard-On Road,18:00,-87.62,41.88,83
19580,Hazard-On Road,18:00,-87.65,41.87,79
20267,Hazard-On Road,19:00,-87.62,41.88,245
20180,Hazard-On Road,19:00,-87.65,41.86,142
20182,Hazard-On Road,19:00,-87.65,41.88,113
19953,Hazard-On Road,19:00,-87.72,41.82,107
20179,Hazard-On Road,19:00,-87.65,41.85,97
20079,Hazard-On Road,19:00,-87.68,41.87,89
20181,Hazard-On Road,19:00,-87.65,41.87,83
19874,Hazard-On Road,19:00,-87.75,41.81,80
19994,Hazard-On Road,19:00,-87.71,41.94,76
20052,Hazard-On Road,19:00,-87.69,41.92,76
20812,Hazard-On Road,20:00,-87.64,41.8,133
20786,Hazard-On Road,20:00,-87.65,41.85,114
20789,Hazard-On Road,20:00,-87.65,41.88,112
20787,Hazard-On Road,20:00,-87.65,41.86,106
20788,Hazard-On Road,20:00,-87.65,41.87,106
20816,Hazard-On Road,20:00,-87.64,41.84,97
20560,Hazard-On Road,20:00,-87.72,41.82,95
20766,Hazard-On Road,20:00,-87.66,41.98,91
20724,Hazard-On Road,20:00,-87.67,41.9,89
20497,Hazard-On Road,20:00,-87.75,41.96,84
21474,Hazard-On Road,21:00,-87.62,41.88,146
21390,Hazard-On Road,21:00,-87.65,41.85,112
21393,Hazard-On Road,21:00,-87.65,41.88,108
21392,Hazard-On Road,21:00,-87.65,41.87,104
21204,Hazard-On Road,21:00,-87.71,41.93,101
21451,Hazard-On Road,21:00,-87.63,41.9,96
21102,Hazard-On Road,21:00,-87.75,41.96,94
21419,Hazard-On Road,21:00,-87.64,41.84,91
21391,Hazard-On Road,21:00,-87.65,41.86,83
21325,Hazard-On Road,21:00,-87.67,41.87,77
21990,Hazard-On Road,22:00,-87.65,41.88,107
21988,Hazard-On Road,22:00,-87.65,41.86,99
21987,Hazard-On Road,22:00,-87.65,41.85,96
21989,Hazard-On Road,22:00,-87.65,41.87,93
21705,Hazard-On Road,22:00,-87.75,41.96,84
21968,Hazard-On Road,22:00,-87.66,41.98,83
22051,Hazard-On Road,22:00,-87.63,41.9,79
21927,Hazard-On Road,22:00,-87.67,41.91,77
21861,Hazard-On Road,22:00,-87.69,41.92,76
21923,Hazard-On Road,22:00,-87.67,41.87,72
22594,Hazard-On Road,23:00,-87.65,41.88,122
22591,Hazard-On Road,23:00,-87.65,41.85,89
22593,Hazard-On Road,23:00,-87.65,41.87,89
22592,Hazard-On Road,23:00,-87.65,41.86,80
22673,Hazard-On Road,23:00,-87.62,41.88,77
22463,Hazard-On Road,23:00,-87.69,41.92,76
22652,Hazard-On Road,23:00,-87.63,41.9,75
22306,Hazard-On Road,23:00,-87.75,41.96,74
22530,Hazard-On Road,23:00,-87.67,41.91,71
22674,Hazard-On Road,23:00,-87.62,41.89,71
22928,Hazard-On Shoulder,00:00,-87.66,41.89,213
22940,Hazard-On Shoulder,00:00,-87.65,41.87,199
22960,Hazard-On Shoulder,00:00,-87.64,41.83,159
22819,Hazard-On Shoulder,00:00,-87.75,41.96,156
22912,Hazard-On Shoulder,00:00,-87.67,41.9,144
23030,Hazard-On Shoulder,00:00,-87.59,41.65,141
22957,Hazard-On Shoulder,00:00,-87.64,41.8,137
22939,Hazard-On Shoulder,00:00,-87.65,41.86,131
22961,Hazard-On Shoulder,00:00,-87.64,41.84,126
22805,Hazard-On Shoulder,00:00,-87.76,41.96,119
23219,Hazard-On Shoulder,01:00,-87.66,41.89,189
23235,Hazard-On Shoulder,01:00,-87.65,41.87,165
23207,Hazard-On Shoulder,01:00,-87.67,41.9,125
23234,Hazard-On Shoulder,01:00,-87.65,41.86,122
23252,Hazard-On Shoulder,01:00,-87.64,41.83,121
23105,Hazard-On Shoulder,01:00,-87.76,41.96,114
23118,Hazard-On Shoulder,01:00,-87.75,41.96,113
23314,Hazard-On Shoulder,01:00,-87.59,41.65,111
23249,Hazard-On Shoulder,01:00,-87.64,41.8,101
23296,Hazard-On Shoulder,01:00,-87.61,41.71,101
23482,Hazard-On Shoulder,02:00,-87.66,41.89,175
23492,Hazard-On Shoulder,02:00,-87.65,41.87,152
23575,Hazard-On Shoulder,02:00,-87.59,41.65,143
23466,Hazard-On Shoulder,02:00,-87.67,41.9,121
23491,Hazard-On Shoulder,02:00,-87.65,41.86,107
23510,Hazard-On Shoulder,02:00,-87.64,41.84,99
23509,Hazard-On Shoulder,02:00,-87.64,41.83,93
23564,Hazard-On Shoulder,02:00,-87.6,41.66,92
23508,Hazard-On Shoulder,02:00,-87.64,41.82,90
23504,Hazard-On Shoulder,02:00,-87.64,41.78,89
23739,Hazard-On Shoulder,03:00,-87.66,41.89,128
23752,Hazard-On Shoulder,03:00,-87.65,41.87,123
23728,Hazard-On Shoulder,03:00,-87.67,41.9,111
23767,Hazard-On Shoulder,03:00,-87.64,41.83,99
23829,Hazard-On Shoulder,03:00,-87.59,41.65,89
23751,Hazard-On Shoulder,03:00,-87.65,41.86,84
23648,Hazard-On Shoulder,03:00,-87.76,41.96,79
23818,Hazard-On Shoulder,03:00,-87.6,41.66,71
23779,Hazard-On Shoulder,03:00,-87.63,41.72,70
23762,Hazard-On Shoulder,03:00,-87.64,41.78,68
23989,Hazard-On Shoulder,04:00,-87.65,41.87,100
23979,Hazard-On Shoulder,04:00,-87.66,41.89,98
24004,Hazard-On Shoulder,04:00,-87.64,41.83,72
23988,Hazard-On Shoulder,04:00,-87.65,41.86,68
23970,Hazard-On Shoulder,04:00,-87.67,41.9,66
24005,Hazard-On Shoulder,04:00,-87.64,41.84,65
24061,Hazard-On Shoulder,04:00,-87.59,41.65,64
23914,Hazard-On Shoulder,04:00,-87.73,41.82,56
23977,Hazard-On Shoulder,04:00,-87.66,41.84,54
24024,Hazard-On Shoulder,04:00,-87.63,41.84,54
24187,Hazard-On Shoulder,05:00,-87.65,41.87,65
24178,Hazard-On Shoulder,05:00,-87.66,41.89,59
24245,Hazard-On Shoulder,05:00,-87.6,41.66,48
24186,Hazard-On Shoulder,05:00,-87.65,41.86,47
24200,Hazard-On Shoulder,05:00,-87.64,41.83,46
24198,Hazard-On Shoulder,05:00,-87.64,41.81,45
24254,Hazard-On Shoulder,05:00,-87.59,41.65,43
24169,Hazard-On Shoulder,05:00,-87.67,41.9,42
24199,Hazard-On Shoulder,05:00,-87.64,41.82,42
24197,Hazard-On Shoulder,05:00,-87.64,41.8,41
24358,Hazard-On Shoulder,06:00,-87.66,41.89,47
24365,Hazard-On Shoulder,06:00,-87.65,41.87,47
24378,Hazard-On Shoulder,06:00,-87.64,41.84,40
24349,Hazard-On Shoulder,06:00,-87.67,41.9,35
24364,Hazard-On Shoulder,06:00,-87.65,41.86,34
24389,Hazard-On Shoulder,06:00,-87.63,41.75,34
24374,Hazard-On Shoulder,06:00,-87.64,41.8,33
24424,Hazard-On Shoulder,06:00,-87.59,41.65,33
24375,Hazard-On Shoulder,06:00,-87.64,41.81,31
24415,Hazard-On Shoulder,06:00,-87.6,41.66,31
24587,Hazard-On Shoulder,07:00,-87.59,41.65,43
24573,Hazard-On Shoulder,07:00,-87.61,41.71,36
24538,Hazard-On Shoulder,07:00,-87.64,41.83,35
24576,Hazard-On Shoulder,07:00,-87.6,41.66,35
24525,Hazard-On Shoulder,07:00,-87.65,41.86,34
24539,Hazard-On Shoulder,07:00,-87.64,41.84,34
24514,Hazard-On Shoulder,07:00,-87.67,41.9,30
24533,Hazard-On Shoulder,07:00,-87.64,41.78,30
24579,Hazard-On Shoulder,07:00,-87.6,41.69,30
24519,Hazard-On Shoulder,07:00,-87.66,41.89,28
24737,Hazard-On Shoulder,08:00,-87.6,41.69,34
24677,Hazard-On Shoulder,08:00,-87.66,41.89,33
24744,Hazard-On Shoulder,08:00,-87.59,41.65,33
24734,Hazard-On Shoulder,08:00,-87.6,41.66,32
24683,Hazard-On Shoulder,08:00,-87.65,41.87,31
24730,Hazard-On Shoulder,08:00,-87.61,41.71,31
24691,Hazard-On Shoulder,08:00,-87.64,41.79,30
